1.21793E+15	2.95200E-01
1.21015E+15	2.66090E-01
1.20247E+15	2.40160E-01
1.19488E+15	2.17040E-01
1.18738E+15	1.96400E-01
1.17998E+15	1.77940E-01
1.17268E+15	1.61410E-01
1.16546E+15	1.46590E-01
1.15833E+15	1.33290E-01
1.15129E+15	1.21340E-01
1.14433E+15	1.10580E-01
1.13745E+15	1.00890E-01
1.13066E+15	9.21500E-02
1.12395E+15	8.42600E-02
1.11731E+15	7.71200E-02
1.11076E+15	7.06700E-02
1.10428E+15	6.48200E-02
1.09788E+15	5.95100E-02
1.09155E+15	5.46900E-02
1.08529E+15	5.03100E-02
1.07910E+15	4.63300E-02
1.07299E+15	4.27000E-02
1.06694E+15	3.93900E-02
1.06096E+15	3.63700E-02
1.05505E+15	3.36100E-02
1.04920E+15	3.10900E-02
1.04342E+15	2.87800E-02
1.03770E+15	2.66700E-02
1.03204E+15	2.47300E-02
1.02645E+15	2.29500E-02
1.02091E+15	2.13200E-02
1.01544E+15	1.98100E-02
1.01002E+15	1.84300E-02
1.00466E+15	1.71600E-02
9.99353E+14	1.59900E-02
9.94106E+14	1.49100E-02
9.88912E+14	1.39100E-02
9.83773E+14	1.29900E-02
9.78687E+14	1.21400E-02
9.73653E+14	1.13500E-02
9.68671E+14	1.06200E-02
9.63739E+14	9.94000E-03
9.58857E+14	9.32000E-03
9.54025E+14	8.73000E-03
9.49241E+14	8.19000E-03
9.44504E+14	7.69000E-03
9.39815E+14	7.23000E-03
9.35172E+14	6.79000E-03
9.30575E+14	6.39000E-03
9.26022E+14	6.01000E-03
9.21514E+14	5.66000E-03
9.17050E+14	5.33000E-03
9.12628E+14	5.03000E-03
9.08249E+14	4.74000E-03
9.03912E+14	4.48000E-03
8.99616E+14	4.23000E-03
8.95361E+14	3.99000E-03
8.91145E+14	3.78000E-03
8.86970E+14	3.57000E-03
8.82833E+14	3.38000E-03
8.78734E+14	3.20000E-03
8.74674E+14	3.03000E-03
8.70651E+14	2.87000E-03
8.66664E+14	2.72000E-03
8.62714E+14	2.58000E-03
8.58800E+14	2.45000E-03
8.54921E+14	2.33000E-03
8.51077E+14	2.21000E-03
8.47268E+14	2.10000E-03
8.43492E+14	2.00000E-03
8.39750E+14	1.90000E-03
8.36041E+14	1.81000E-03
8.32364E+14	1.72000E-03
8.28720E+14	1.64000E-03
8.25108E+14	1.56000E-03
8.21527E+14	1.49000E-03
8.17977E+14	1.42000E-03
8.14457E+14	1.36000E-03
8.10967E+14	1.30000E-03
8.07508E+14	1.24000E-03
8.04078E+14	1.18000E-03
8.00676E+14	1.13000E-03
7.97304E+14	1.08000E-03
7.93960E+14	1.03000E-03
7.90643E+14	9.87819E-04
7.87354E+14	9.45420E-04
7.84093E+14	9.05170E-04
7.80858E+14	8.66944E-04
7.77650E+14	8.30627E-04
7.74469E+14	7.96111E-04
7.71313E+14	7.63292E-04
7.68183E+14	7.32077E-04
7.65078E+14	7.02376E-04
7.61998E+14	6.74104E-04
7.58943E+14	6.47184E-04
7.55912E+14	6.21541E-04
7.52906E+14	5.97106E-04
7.49923E+14	5.73814E-04
7.46964E+14	5.51604E-04
7.44028E+14	5.30418E-04
7.41115E+14	5.10203E-04
7.38225E+14	4.90907E-04
7.35357E+14	4.72482E-04
7.32511E+14	4.54883E-04
7.29688E+14	4.38069E-04
7.26886E+14	4.21998E-04
7.24105E+14	4.06633E-04
7.21346E+14	3.91938E-04
7.18608E+14	3.77880E-04
7.15890E+14	3.64427E-04
7.13193E+14	3.51548E-04
7.10517E+14	3.39217E-04
7.07860E+14	3.27406E-04
7.05223E+14	3.16089E-04
7.02606E+14	3.05243E-04
7.00008E+14	2.94846E-04
6.97429E+14	2.84876E-04
6.94869E+14	2.75312E-04
6.92328E+14	2.66136E-04
6.89805E+14	2.57330E-04
6.87301E+14	2.48875E-04
6.84815E+14	2.40757E-04
6.82347E+14	2.32959E-04
6.79896E+14	2.25468E-04
6.77463E+14	2.18268E-04
6.75048E+14	2.11347E-04
6.72650E+14	2.04692E-04
6.70268E+14	1.98292E-04
6.67904E+14	1.92135E-04
6.65556E+14	1.86211E-04
6.63225E+14	1.80509E-04
6.60909E+14	1.75020E-04
6.58611E+14	1.69734E-04
6.56328E+14	1.64643E-04
6.54060E+14	1.59738E-04
6.51809E+14	1.55011E-04
6.49573E+14	1.50456E-04
6.47352E+14	1.46064E-04
6.45146E+14	1.41829E-04
6.42956E+14	1.37745E-04
6.40780E+14	1.33804E-04
6.38619E+14	1.30002E-04
6.36472E+14	1.26332E-04
6.34340E+14	1.22790E-04
6.32222E+14	1.19369E-04
6.30118E+14	1.16066E-04
6.28029E+14	1.12875E-04
6.25953E+14	1.09792E-04
6.23891E+14	1.06813E-04
6.21842E+14	1.03934E-04
6.19807E+14	1.01150E-04
6.17785E+14	9.84580E-05
6.15776E+14	9.58548E-05
6.13780E+14	9.33366E-05
6.11797E+14	9.09003E-05
6.09828E+14	8.85426E-05
6.07870E+14	8.62607E-05
6.05925E+14	8.40517E-05
6.03993E+14	8.19127E-05
6.02073E+14	7.98414E-05
6.00165E+14	7.78351E-05
5.98269E+14	7.58915E-05
5.96386E+14	7.40081E-05
5.94514E+14	7.21830E-05
5.92654E+14	7.04138E-05
5.90805E+14	6.86987E-05
5.88968E+14	6.70356E-05
5.87142E+14	6.54229E-05
5.85328E+14	6.38585E-05
5.83525E+14	6.23408E-05
5.81733E+14	6.08683E-05
5.79952E+14	5.94392E-05
5.78182E+14	5.80521E-05
5.76422E+14	5.67055E-05
5.74674E+14	5.53982E-05
5.72936E+14	5.41286E-05
5.71208E+14	5.28954E-05
5.69491E+14	5.16977E-05
5.67784E+14	5.05340E-05
5.66088E+14	4.94031E-05
5.64402E+14	4.83042E-05
5.62725E+14	4.72360E-05
5.61059E+14	4.61976E-05
5.59402E+14	4.51879E-05
5.57755E+14	4.42061E-05
5.56118E+14	4.32512E-05
5.54491E+14	4.23223E-05
5.52873E+14	4.14187E-05
5.51265E+14	4.05395E-05
5.49666E+14	3.96839E-05
5.48076E+14	3.88511E-05
5.46495E+14	3.80405E-05
5.44924E+14	3.72513E-05
5.43361E+14	3.64830E-05
5.41808E+14	3.57347E-05
5.40263E+14	3.50059E-05
5.38727E+14	3.42961E-05
5.37200E+14	3.36045E-05
5.35682E+14	3.29307E-05
5.34172E+14	3.22741E-05
5.32670E+14	3.16341E-05
5.31178E+14	3.10104E-05
5.29693E+14	3.04024E-05
5.28217E+14	2.98095E-05
5.26749E+14	2.92315E-05
5.25289E+14	2.86678E-05
5.23838E+14	2.81180E-05
5.22394E+14	2.75816E-05
5.20958E+14	2.70584E-05
5.19530E+14	2.65480E-05
5.18110E+14	2.60498E-05
5.16698E+14	2.55637E-05
5.15294E+14	2.50892E-05
5.13897E+14	2.46261E-05
5.12508E+14	2.41739E-05
5.11126E+14	2.37324E-05
5.09752E+14	2.33013E-05
5.08385E+14	2.28803E-05
5.07025E+14	2.24691E-05
5.05673E+14	2.20674E-05
5.04328E+14	2.16750E-05
5.02990E+14	2.12916E-05
5.01659E+14	2.09170E-05
5.00336E+14	2.05509E-05
4.99019E+14	2.01931E-05
4.97709E+14	1.98433E-05
4.96406E+14	1.95014E-05
4.95110E+14	1.91672E-05
4.93821E+14	1.88404E-05
4.92539E+14	1.85208E-05
4.91263E+14	1.82082E-05
4.89994E+14	1.79025E-05
4.88731E+14	1.76035E-05
4.87475E+14	1.73110E-05
4.86225E+14	1.70248E-05
4.84982E+14	1.67448E-05
4.83745E+14	1.64708E-05
4.82515E+14	1.62027E-05
4.81290E+14	1.59402E-05
4.80072E+14	1.56833E-05
4.78860E+14	1.54318E-05
4.77655E+14	1.51856E-05
4.76455E+14	1.49445E-05
4.75261E+14	1.47084E-05
4.74074E+14	1.44773E-05
4.72892E+14	1.42509E-05
4.71717E+14	1.40291E-05
4.70547E+14	1.38119E-05
4.69383E+14	1.35990E-05
4.68224E+14	1.33905E-05
4.67072E+14	1.31862E-05
4.65925E+14	1.29860E-05
4.64784E+14	1.27899E-05
4.63648E+14	1.25976E-05
4.62518E+14	1.24091E-05
4.61394E+14	1.22243E-05
4.60275E+14	1.20432E-05
4.59161E+14	1.18656E-05
4.58053E+14	1.16915E-05
4.56950E+14	1.15208E-05
4.55853E+14	1.13534E-05
4.54760E+14	1.11892E-05
4.53674E+14	1.10281E-05
4.52592E+14	1.08701E-05
4.51515E+14	1.07151E-05
4.50444E+14	1.05631E-05
4.49378E+14	1.04139E-05
4.48316E+14	1.02675E-05
4.47260E+14	1.01239E-05
4.46209E+14	9.98289E-06
4.45163E+14	9.84453E-06
4.44122E+14	9.70874E-06
4.43085E+14	9.57543E-06
4.42054E+14	9.44457E-06
4.41027E+14	9.31610E-06
4.40005E+14	9.18996E-06
4.38988E+14	9.06611E-06
4.37975E+14	8.94449E-06
4.36968E+14	8.82505E-06
4.35964E+14	8.70775E-06
4.34966E+14	8.59254E-06
4.33972E+14	8.47937E-06
4.32983E+14	8.36820E-06
4.31998E+14	8.25899E-06
4.31018E+14	8.15169E-06
4.30042E+14	8.04627E-06
4.29070E+14	7.94267E-06
4.28104E+14	7.84088E-06
4.27141E+14	7.74085E-06
4.26183E+14	7.64253E-06
4.25229E+14	7.54589E-06
4.24279E+14	7.45091E-06
4.23334E+14	7.35754E-06
4.22393E+14	7.26575E-06
4.21456E+14	7.17550E-06
4.20523E+14	7.08678E-06
4.19594E+14	6.99954E-06
4.18670E+14	6.91375E-06
4.17750E+14	6.82938E-06
4.16833E+14	6.74642E-06
4.15921E+14	6.66482E-06
4.15013E+14	6.58456E-06
4.14109E+14	6.50561E-06
4.13208E+14	6.42795E-06
4.12312E+14	6.35155E-06
4.11420E+14	6.27638E-06
4.10531E+14	6.20243E-06
4.09646E+14	6.12966E-06
4.08766E+14	6.05806E-06
4.07889E+14	5.98760E-06
4.07015E+14	5.91825E-06
4.06146E+14	5.85001E-06
4.05280E+14	5.78283E-06
4.04418E+14	5.71672E-06
4.03560E+14	5.65164E-06
4.02705E+14	5.58757E-06
4.01854E+14	5.52449E-06
4.01007E+14	5.46240E-06
4.00163E+14	5.40126E-06
3.99323E+14	5.34105E-06
3.98486E+14	5.28177E-06
3.97653E+14	5.22340E-06
3.96823E+14	5.16591E-06
3.95997E+14	5.10929E-06
3.95174E+14	5.05353E-06
3.94355E+14	4.99860E-06
3.93539E+14	4.94449E-06
3.92727E+14	4.89120E-06
3.91918E+14	4.83869E-06
3.91112E+14	4.78697E-06
3.90310E+14	4.73601E-06
3.89511E+14	4.68579E-06
3.88715E+14	4.63632E-06
3.87922E+14	4.58757E-06
3.87133E+14	4.53952E-06
3.86347E+14	4.49218E-06
3.85564E+14	4.44551E-06
3.84785E+14	4.39953E-06
3.84009E+14	4.35420E-06
3.83235E+14	4.30952E-06
3.82465E+14	4.26547E-06
3.81698E+14	4.22206E-06
3.80934E+14	4.17925E-06
3.80174E+14	4.13705E-06
3.79416E+14	4.09545E-06
3.78661E+14	4.05443E-06
3.77910E+14	4.01398E-06
3.77161E+14	3.97409E-06
3.76415E+14	3.93476E-06
3.75673E+14	3.89597E-06
3.74933E+14	3.85772E-06
3.74196E+14	3.81999E-06
3.73462E+14	3.78278E-06
3.72731E+14	3.74607E-06
3.72003E+14	3.70987E-06
3.71278E+14	3.67415E-06
3.70556E+14	3.63892E-06
3.69836E+14	3.60416E-06
3.69120E+14	3.56987E-06
3.68406E+14	3.53604E-06
3.67695E+14	3.50265E-06
3.66987E+14	3.46971E-06
3.66281E+14	3.43721E-06
3.65578E+14	3.40514E-06
3.64878E+14	3.37348E-06
3.64181E+14	3.34225E-06
3.63486E+14	3.31142E-06
3.62794E+14	3.28099E-06
3.62105E+14	3.25096E-06
3.61418E+14	3.22131E-06
3.60734E+14	3.19205E-06
3.60052E+14	3.16316E-06
3.59373E+14	3.13465E-06
3.58697E+14	3.10650E-06
3.58023E+14	3.07870E-06
3.57352E+14	3.05126E-06
3.56684E+14	3.02417E-06
3.56018E+14	2.99742E-06
3.55354E+14	2.97100E-06
3.54693E+14	2.94492E-06
3.54034E+14	2.91916E-06
3.53378E+14	2.89372E-06
3.52725E+14	2.86860E-06
3.52074E+14	2.84379E-06
3.51425E+14	2.81929E-06
3.50778E+14	2.79508E-06
3.50134E+14	2.77118E-06
3.49493E+14	2.74756E-06
3.48854E+14	2.72423E-06
3.48217E+14	2.70119E-06
3.47582E+14	2.67843E-06
3.46950E+14	2.65594E-06
3.46321E+14	2.63371E-06
3.45693E+14	2.61176E-06
3.45068E+14	2.59007E-06
3.44445E+14	2.56864E-06
3.43824E+14	2.54746E-06
3.43206E+14	2.52653E-06
3.42590E+14	2.50586E-06
3.41976E+14	2.48542E-06
3.41364E+14	2.46522E-06
3.40755E+14	2.44526E-06
3.40148E+14	2.42554E-06
3.39543E+14	2.40604E-06
3.38940E+14	2.38677E-06
3.38339E+14	2.36772E-06
3.37741E+14	2.34889E-06
3.37144E+14	2.33028E-06
3.36550E+14	2.31188E-06
3.35958E+14	2.29369E-06
3.35368E+14	2.27571E-06
3.34780E+14	2.25793E-06
3.34194E+14	2.24035E-06
3.33610E+14	2.22298E-06
3.33029E+14	2.20579E-06
3.32449E+14	2.18880E-06
3.31871E+14	2.17200E-06
3.31296E+14	2.15539E-06
3.30722E+14	2.13896E-06
3.30151E+14	2.12272E-06
3.29581E+14	2.10665E-06
3.29014E+14	2.09077E-06
3.28448E+14	2.07505E-06
3.27885E+14	2.05951E-06
3.27323E+14	2.04414E-06
3.26763E+14	2.02894E-06
3.26206E+14	2.01390E-06
3.25650E+14	1.99902E-06
3.25096E+14	1.98431E-06
3.24544E+14	1.96975E-06
3.23994E+14	1.95535E-06
3.23446E+14	1.94110E-06
3.22900E+14	1.92701E-06
3.22355E+14	1.91307E-06
3.21813E+14	1.89927E-06
3.21272E+14	1.88562E-06
3.20733E+14	1.87212E-06
3.20196E+14	1.85875E-06
3.19661E+14	1.84553E-06
3.19128E+14	1.83245E-06
3.18596E+14	1.81950E-06
3.18066E+14	1.80669E-06
3.17538E+14	1.79401E-06
3.17012E+14	1.78146E-06
3.16488E+14	1.76904E-06
3.15965E+14	1.75675E-06
3.15444E+14	1.74458E-06
3.14925E+14	1.73254E-06
3.14408E+14	1.72063E-06
3.13892E+14	1.70883E-06
3.13378E+14	1.69715E-06
3.12866E+14	1.68560E-06
3.12355E+14	1.67415E-06
3.11846E+14	1.66283E-06
3.11339E+14	1.65162E-06
3.10833E+14	1.64052E-06
3.10330E+14	1.62953E-06
3.09827E+14	1.61865E-06
3.09327E+14	1.60788E-06
3.08828E+14	1.59721E-06
3.08331E+14	1.58665E-06
3.07835E+14	1.57620E-06
3.07341E+14	1.56584E-06
3.06849E+14	1.55559E-06
3.06358E+14	1.54544E-06
3.05869E+14	1.53539E-06
3.05381E+14	1.52544E-06
3.04895E+14	1.51558E-06
3.04411E+14	1.50581E-06
3.03928E+14	1.49615E-06
3.03447E+14	1.48657E-06
3.02967E+14	1.47709E-06
3.02489E+14	1.46770E-06
3.02012E+14	1.45839E-06
3.01537E+14	1.44918E-06
3.01063E+14	1.44005E-06
3.00591E+14	1.43101E-06
3.00120E+14	1.42205E-06
2.96001E+14	1.34602E-06
2.95013E+14	1.32839E-06
2.94031E+14	1.31111E-06
2.93056E+14	1.29416E-06
2.92087E+14	1.27754E-06
2.91124E+14	1.26124E-06
2.90167E+14	1.24524E-06
2.89217E+14	1.22955E-06
2.88272E+14	1.21416E-06
2.87334E+14	1.19906E-06
2.86402E+14	1.18424E-06
2.85475E+14	1.16969E-06
2.84555E+14	1.15541E-06
2.83640E+14	1.14140E-06
2.82731E+14	1.12764E-06
2.81827E+14	1.11413E-06
2.80930E+14	1.10087E-06
2.80037E+14	1.08785E-06
2.79151E+14	1.07506E-06
2.78270E+14	1.06250E-06
2.77394E+14	1.05016E-06
2.76524E+14	1.03803E-06
2.75659E+14	1.02613E-06
2.74799E+14	1.01443E-06
2.73944E+14	1.00293E-06
2.73095E+14	9.91631E-07
2.72251E+14	9.80528E-07
2.71412E+14	9.69615E-07
2.70578E+14	9.58888E-07
2.69749E+14	9.48343E-07
2.68925E+14	9.37976E-07
2.68106E+14	9.27784E-07
2.67292E+14	9.17762E-07
2.66483E+14	9.07906E-07
2.65678E+14	8.98214E-07
2.64878E+14	8.88682E-07
2.64083E+14	8.79306E-07
2.63293E+14	8.70083E-07
2.62507E+14	8.61010E-07
2.61726E+14	8.52084E-07
2.60949E+14	8.43301E-07
2.60177E+14	8.34659E-07
2.59409E+14	8.26155E-07
2.58646E+14	8.17786E-07
2.57887E+14	8.09549E-07
2.57132E+14	8.01442E-07
2.56382E+14	7.93461E-07
2.55636E+14	7.85605E-07
2.54895E+14	7.77871E-07
2.54157E+14	7.70256E-07
2.53424E+14	7.62758E-07
2.52695E+14	7.55375E-07
2.51970E+14	7.48104E-07
2.51249E+14	7.40943E-07
2.50532E+14	7.33891E-07
2.49819E+14	7.26944E-07
2.49110E+14	7.20101E-07
2.48405E+14	7.13361E-07
2.47703E+14	7.06720E-07
2.47006E+14	7.00177E-07
2.46313E+14	6.93730E-07
2.45623E+14	6.87377E-07
2.44937E+14	6.81117E-07
2.44255E+14	6.74948E-07
2.43577E+14	6.68868E-07
2.42902E+14	6.62875E-07
2.42231E+14	6.56967E-07
2.41564E+14	6.51145E-07
2.40900E+14	6.45404E-07
2.40240E+14	6.39745E-07
2.39583E+14	6.34165E-07
2.38930E+14	6.28664E-07
2.38280E+14	6.23239E-07
2.37634E+14	6.17889E-07
2.36991E+14	6.12614E-07
2.36352E+14	6.07411E-07
2.35716E+14	6.02279E-07
2.35083E+14	5.97218E-07
2.34454E+14	5.92225E-07
2.33828E+14	5.87299E-07
2.33205E+14	5.82441E-07
2.32585E+14	5.77647E-07
2.31969E+14	5.72918E-07
2.31356E+14	5.68251E-07
2.30746E+14	5.63646E-07
2.30139E+14	5.59103E-07
2.29536E+14	5.54619E-07
2.28935E+14	5.50193E-07
2.28338E+14	5.45826E-07
2.27743E+14	5.41515E-07
2.27152E+14	5.37260E-07
2.26563E+14	5.33059E-07
2.25978E+14	5.28913E-07
2.25396E+14	5.24820E-07
2.24816E+14	5.20778E-07
2.24239E+14	5.16788E-07
2.23666E+14	5.12849E-07
2.23095E+14	5.08959E-07
2.22527E+14	5.05117E-07
2.21962E+14	5.01324E-07
2.21400E+14	4.97578E-07
2.20840E+14	4.93878E-07
2.20284E+14	4.90224E-07
2.19730E+14	4.86615E-07
2.19178E+14	4.83049E-07
2.18630E+14	4.79528E-07
2.18084E+14	4.76049E-07
2.17541E+14	4.72612E-07
2.17000E+14	4.69217E-07
