1.45037473633E+15	1.4006
1.38985840519E+15	1.3986
1.32945657650E+15	1.4614
1.28061707817E+15	1.6961
1.26976898772E+15	1.664
1.25910314154E+15	1.722
1.24861498542E+15	1.7901
1.23830011565E+15	1.912
1.22815427284E+15	2.063
1.21817333604E+15	2.263
1.20835331721E+15	2.498
1.19869035586E+15	2.776
1.18918071400E+15	3.03
1.17982077135E+15	3.255
1.17060702070E+15	3.444
1.16153606354E+15	3.599
1.15260460592E+15	3.73
1.14380945441E+15	3.799
1.13514751231E+15	3.868
1.12661577602E+15	3.929
1.11821133159E+15	3.979
1.10993135135E+15	4.014
1.10177309078E+15	4.055
1.09373388544E+15	4.097
1.08581114813E+15	4.13
1.07800236606E+15	4.174
1.07030509818E+15	4.178
1.06271697270E+15	4.164
1.05523568462E+15	4.134
1.04785899336E+15	4.096
1.04058472058E+15	4.056
1.03341074802E+15	4.023
1.02633501541E+15	3.979
1.01935551853E+15	3.931
1.01247030733E+15	3.893
1.00567748407E+15	3.8509
9.98975201599E+14	3.8171
9.92361661701E+14	3.7839
9.85835113450E+14	3.749
9.79393851682E+14	3.7209
9.72720499676E+14	3.695
9.66448929723E+14	3.675
9.60565389298E+14	3.656
9.54145315086E+14	3.642
9.48110240354E+14	3.623
9.42447211569E+14	3.614
9.36266264834E+14	3.598
9.30454556176E+14	3.591
9.24999870410E+14	3.584
9.19326764796E+14	3.573
9.13722822310E+14	3.569
9.08186785822E+14	3.564
9.02445689344E+14	3.564
8.97313552828E+14	3.566
8.91973989884E+14	3.562
8.86435416913E+14	3.565
8.81483263746E+14	3.566
8.76073810637E+14	3.57
8.70983317838E+14	3.575
8.65951640670E+14	3.577
8.61225101982E+14	3.584
8.56060702456E+14	3.592
8.51199483248E+14	3.599
8.46393162055E+14	3.608
8.41877163718E+14	3.617
8.36941535455E+14	3.63
8.32294441977E+14	3.642
8.27927252140E+14	3.658
8.23153371774E+14	3.672
8.18881338432E+14	3.6909
8.14210912548E+14	3.7091
8.10030959200E+14	3.727
8.05677124429E+14	3.747
8.01155686799E+14	3.776
7.97108370114E+14	3.796
7.92682332099E+14	3.823
7.88719963168E+14	3.856
7.84591619995E+14	3.896
7.80506269201E+14	3.9359
7.76262190575E+14	3.988
7.72461886112E+14	4.0499
7.68304607893E+14	4.124
7.64386685365E+14	4.208
7.60508518519E+14	4.287
7.56669505300E+14	4.36
7.52869055751E+14	4.4169
7.49293821545E+14	4.459
7.45381546494E+14	4.488
7.41693364671E+14	4.509
7.38041501723E+14	4.527
7.34425423812E+14	4.542
7.30844607509E+14	4.556
7.27298539544E+14	4.577
7.23786716562E+14	4.602
7.20481754386E+14	4.633
7.16863840268E+14	4.685
7.13451827701E+14	4.755
7.10072141165E+14	4.849
7.06724323432E+14	4.949
7.03573006337E+14	5.08
7.00122508174E+14	5.126
6.97029662869E+14	5.152
6.93642892180E+14	5.152
6.90447853524E+14	5.135
6.87282113709E+14	5.11
6.84145271565E+14	5.073
6.81036933212E+14	5.041
6.77956711895E+14	5.002
6.75056199054E+14	4.962
6.71879108023E+14	4.924
6.69030256639E+14	4.884
6.65761621141E+14	4.858
6.58595030756E+14	4.778
6.51581086720E+14	4.702
6.44576344872E+14	4.634
6.37584980859E+14	4.575
6.30743652430E+14	4.518
6.24307492711E+14	4.467
6.18001356421E+14	4.42
6.11696506835E+14	4.376
6.05396724556E+14	4.341
5.99345177929E+14	4.307
5.93295978627E+14	4.272
5.87482770919E+14	4.242
5.81895298913E+14	4.212
5.76413109017E+14	4.186
5.70815799695E+14	4.1621
5.65539441615E+14	4.141
5.60150332586E+14	4.116
5.54862961318E+14	4.096
5.49775275995E+14	4.076
5.44978109435E+14	4.0581
5.39874766793E+14	4.0399
5.35057037301E+14	4.0241
5.30418361642E+14	4.009
5.25859424662E+14	3.993
5.21287529125E+14	3.977
5.16616332931E+14	3.96
5.12290598086E+14	3.9459
5.07950623517E+14	3.934
5.03598955149E+14	3.9229
4.99487600800E+14	3.912
4.95360968275E+14	3.9
4.91301963291E+14	3.8909
4.87150565486E+14	3.881
4.83302366597E+14	3.874
4.79437802655E+14	3.865
4.75559102157E+14	3.851
4.71965456549E+14	3.844
4.68279378319E+14	3.839
4.64650430874E+14	3.8309
4.61077296217E+14	3.825
4.57419069271E+14	3.8151
4.54024622141E+14	3.809
4.50680183403E+14	3.804
4.47251168134E+14	3.798
4.43873938407E+14	3.7931
4.40741631873E+14	3.787
4.37334001459E+14	3.784
4.34230095597E+14	3.779
4.31045949676E+14	3.776
4.28152610683E+14	3.77
4.25056653906E+14	3.7661
4.22123990425E+14	3.7579
4.19231517270E+14	3.749
4.16320591585E+14	3.7439
4.13449811061E+14	3.739
4.10505898946E+14	3.734
4.07603613868E+14	3.728
4.04960769958E+14	3.7211
4.02297984434E+14	3.716
3.99616712877E+14	3.712
3.96970945445E+14	3.709
3.94308112587E+14	3.703
3.91680765613E+14	3.698
3.89239753311E+14	3.692
3.86579571889E+14	3.689
3.84152303947E+14	3.685
3.81755326627E+14	3.684
3.79340070859E+14	3.68
3.76907792306E+14	3.679
3.74506505934E+14	3.679
3.72320489319E+14	3.672
3.69885821098E+14	3.669
3.67708154054E+14	3.6691
3.65555978539E+14	3.662
3.63120709787E+14	3.661
3.57832964908E+14	3.6367
3.55414887967E+14	3.6367
3.52987705169E+14	3.6366
3.50552453227E+14	3.6352
3.48150572524E+14	3.6351
3.45741503863E+14	3.6364
3.44509834521E+14	3.6419
3.43798690367E+14	3.6501
3.43562294293E+14	3.6515
3.43326223087E+14	3.6527
